"id_pedido","dt_pedido","id_cliente","id_loja"
1068,2022-07-19,50,1
1069,2022-06-24,70,1
1070,2022-07-13,19,3
1071,2022-07-04,5,1
1072,2022-06-21,59,2
1073,2022-07-09,57,2
1074,2022-06-28,97,1
1075,2022-06-30,92,2
1076,2022-07-08,81,3
1077,2022-07-19,40,2
1078,2022-06-25,39,2
1079,2022-06-24,41,1
1080,2022-06-19,14,1
1081,2022-07-09,57,1
1082,2022-07-08,91,1
1083,2022-06-19,72,3
1084,2022-06-21,72,2
1085,2022-07-17,49,3
1086,2022-07-11,63,1
1087,2022-07-18,46,2
1088,2022-07-15,70,3
1089,2022-07-05,28,3
1090,2022-07-02,42,2
1091,2022-07-02,96,3
1092,2022-07-02,86,1
1093,2022-06-29,80,1
1094,2022-06-30,25,2
1095,2022-07-12,47,3
1096,2022-07-19,62,1
1097,2022-07-02,31,1
1098,2022-06-28,90,1
1099,2022-07-18,72,2
1100,2022-07-15,15,3
1101,2022-07-03,15,3
1102,2022-07-13,66,3
1103,2022-07-01,65,3
1104,2022-06-19,64,2
1105,2022-06-23,42,1
1106,2022-06-22,63,1
1107,2022-07-08,88,3
1108,2022-07-11,43,1
1109,2022-06-30,64,1
1110,2022-07-02,22,1
1111,2022-06-24,80,3
1112,2022-06-28,44,3
1113,2022-06-28,90,2
1114,2022-07-06,54,3
1115,2022-07-12,75,2
1116,2022-07-05,60,1
1117,2022-07-02,9,3
1118,2022-07-13,85,3
1119,2022-07-09,74,2
1120,2022-06-27,2,3
1121,2022-07-18,60,2
1122,2022-06-23,64,3
1123,2022-07-06,50,1
1124,2022-06-19,12,1
1125,2022-07-02,30,2
1126,2022-06-19,49,1
1127,2022-06-25,89,3
1128,2022-07-08,14,1
1129,2022-07-07,2,2
1130,2022-06-27,27,1
1131,2022-06-21,69,2
1132,2022-06-30,76,1
1133,2022-07-03,32,1
1134,2022-07-08,88,1
1135,2022-07-09,33,2
1136,2022-07-01,17,3
1137,2022-07-09,73,3
1138,2022-06-21,74,1
1139,2022-07-15,65,1
1140,2022-06-29,33,2
1141,2022-07-14,61,1
1142,2022-07-06,77,3
1143,2022-06-28,77,1
1144,2022-07-17,11,3
1145,2022-06-20,10,2
1146,2022-06-20,16,1
1147,2022-06-21,3,1
1148,2022-07-05,69,2
1149,2022-06-22,82,3
1150,2022-07-13,27,2
1151,2022-07-18,95,2
1152,2022-07-01,73,1
1153,2022-07-08,86,2
1154,2022-07-11,92,1
1155,2022-07-10,45,3
1156,2022-06-20,28,2
1157,2022-07-05,85,2
1158,2022-06-29,85,1
1159,2022-07-10,92,3
1160,2022-07-01,97,3
1161,2022-07-11,23,3
1162,2022-06-25,51,1
1163,2022-07-16,81,3
1164,2022-06-22,23,1
1165,2022-07-04,9,2
1166,2022-06-19,42,2
1167,2022-07-19,21,2
1168,2022-07-01,90,3
1169,2022-07-09,7,2
1170,2022-07-04,65,2
1171,2022-06-23,46,1
1172,2022-07-14,95,3
1173,2022-06-19,49,1
1174,2022-06-23,39,1
1175,2022-07-10,80,3
1176,2022-07-01,21,2
1177,2022-07-09,69,2
1178,2022-07-12,19,2
1179,2022-07-04,75,1
1180,2022-07-16,25,2
1181,2022-07-03,28,3
1182,2022-07-11,76,2
1183,2022-07-15,93,2
1184,2022-06-22,10,1
1185,2022-06-28,71,3
1186,2022-06-24,77,2
1187,2022-07-02,70,3
1188,2022-06-23,73,3
1189,2022-07-11,98,3
1190,2022-06-30,32,3
1191,2022-07-07,7,1
1192,2022-07-11,89,2
1193,2022-07-01,74,3
1194,2022-07-11,50,3
1195,2022-07-10,43,3
1196,2022-06-20,29,1
1197,2022-07-08,2,3
1198,2022-07-08,19,3
1199,2022-07-02,33,3
1200,2022-07-19,28,3
1201,2022-07-01,42,3
1202,2022-07-19,97,3
1203,2022-07-02,27,2
1204,2022-07-04,72,3
1205,2022-07-06,24,1
1206,2022-07-08,70,1
1207,2022-07-02,20,1
1208,2022-07-18,22,2
1209,2022-07-02,75,3
1210,2022-06-21,17,3
1211,2022-07-02,97,2
1212,2022-06-26,38,2
1213,2022-06-28,1,1
1214,2022-06-20,62,2
1215,2022-06-19,2,2
1216,2022-06-25,52,2
1217,2022-06-27,20,2
1218,2022-07-10,81,3
1219,2022-06-19,30,2
1220,2022-07-03,57,1
1221,2022-06-27,22,1
1222,2022-06-25,37,1
1223,2022-07-15,76,3
1224,2022-07-12,34,2
1225,2022-07-14,6,1
1226,2022-07-19,73,2
1227,2022-07-04,53,2
1228,2022-07-01,53,3
1229,2022-06-23,30,1
1230,2022-07-18,25,2
1231,2022-06-21,91,2
1232,2022-07-15,24,3
1233,2022-07-08,19,1
1234,2022-06-26,45,1
1235,2022-06-25,87,2
1236,2022-07-16,31,2
1237,2022-06-29,83,3
1238,2022-07-10,81,3
1239,2022-07-12,42,2
1240,2022-06-25,30,1
1241,2022-07-05,49,3
1242,2022-07-11,2,3
1243,2022-06-22,88,1
1244,2022-07-03,51,2
1245,2022-07-11,40,1
1246,2022-06-26,93,3
1247,2022-07-05,90,3
1248,2022-06-28,28,2
1249,2022-07-09,62,2
1250,2022-07-18,48,3
1251,2022-07-05,40,1
1252,2022-07-04,64,1
1253,2022-06-25,18,1
1254,2022-06-24,2,3
1255,2022-06-30,21,2
1256,2022-07-01,92,3
1257,2022-07-05,2,2
1258,2022-06-30,94,1
1259,2022-06-23,50,2
1260,2022-06-21,37,1
1261,2022-07-04,89,3
1262,2022-07-17,94,3
1263,2022-06-25,70,3
1264,2022-07-12,66,2
1265,2022-06-20,24,1
1266,2022-06-28,32,2
1267,2022-07-13,52,3
1268,2022-07-17,70,1
1269,2022-06-26,47,2
1270,2022-06-30,32,3
1271,2022-06-24,75,1
1272,2022-06-28,41,3
1273,2022-07-14,36,3
1274,2022-07-17,59,2
1275,2022-07-10,17,1
1276,2022-07-12,19,1
1277,2022-06-30,69,2
1278,2022-07-10,16,2
1279,2022-07-17,87,1
1280,2022-07-12,18,1
1281,2022-06-25,20,1
1282,2022-07-10,98,1
1283,2022-06-25,77,3
1284,2022-06-29,8,1
1285,2022-06-25,78,1
1286,2022-06-24,90,1
1287,2022-06-20,99,2
1288,2022-07-14,84,3
1289,2022-07-02,94,2
1290,2022-07-09,96,3
1291,2022-07-18,12,2
1292,2022-07-18,46,3
1293,2022-07-08,76,3
1294,2022-07-16,36,3
1295,2022-07-19,7,2
1296,2022-07-17,20,3
1297,2022-07-01,75,2
1298,2022-07-10,25,3
1299,2022-07-04,70,3
1300,2022-06-27,85,3
1301,2022-07-08,55,3
1302,2022-07-01,2,2
1303,2022-06-25,33,2
1304,2022-07-17,33,1
1305,2022-07-10,62,3
1306,2022-06-25,96,3
1307,2022-06-27,84,1
1308,2022-06-21,42,3
1309,2022-06-19,12,2
1310,2022-06-20,3,3
1311,2022-07-11,7,2
1312,2022-06-21,45,1
1313,2022-07-15,26,2
1314,2022-07-19,100,1
1315,2022-07-14,54,3
1316,2022-06-24,62,1
1317,2022-06-25,15,2
1318,2022-07-16,18,2
1319,2022-07-07,80,1
1320,2022-07-13,73,2
1321,2022-06-27,20,2
1322,2022-06-28,25,3
1323,2022-06-21,20,1
1324,2022-06-26,69,3
1325,2022-07-01,9,2
1326,2022-07-04,31,3
1327,2022-07-10,71,2
1328,2022-06-28,68,2
1329,2022-06-21,23,3
1330,2022-06-28,58,1
1331,2022-07-11,66,3
1332,2022-06-28,4,2
1333,2022-06-21,59,2
1334,2022-06-20,93,3
1335,2022-06-20,54,1
1336,2022-06-22,28,1
1337,2022-06-24,71,3
1338,2022-07-18,83,1
1339,2022-07-03,6,3
1340,2022-07-01,63,3
1341,2022-07-14,84,1
1342,2022-07-19,52,3
1343,2022-06-26,48,2
1344,2022-07-08,99,1
1345,2022-07-18,86,1
1346,2022-06-21,31,2
1347,2022-06-22,63,2
1348,2022-06-25,55,3
1349,2022-07-02,81,1
1350,2022-07-12,47,3
1351,2022-06-22,66,2
1352,2022-06-20,29,2
1353,2022-07-03,89,3
1354,2022-07-01,45,3
1355,2022-07-14,54,3
1356,2022-07-03,60,2
1357,2022-06-26,8,2
1358,2022-07-09,70,2
1359,2022-07-10,45,1
1360,2022-07-07,54,2
1361,2022-06-21,71,2
1362,2022-06-20,60,1
1363,2022-07-09,13,2
1364,2022-07-03,19,3
1365,2022-07-17,51,3
1366,2022-07-15,83,3
1367,2022-06-27,22,3
1368,2022-07-11,33,3
1369,2022-06-24,95,3
1370,2022-06-30,67,3
1371,2022-07-18,87,3
1372,2022-07-15,81,2
1373,2022-07-15,10,1
1374,2022-06-21,39,2
1375,2022-07-12,8,3
1376,2022-07-02,66,2
1377,2022-06-30,79,3
1378,2022-07-07,36,3
1379,2022-06-24,63,1
1380,2022-07-08,46,3
1381,2022-06-26,23,1
1382,2022-06-24,91,1
1383,2022-07-10,8,2
1384,2022-07-16,78,2
1385,2022-06-27,43,3
1386,2022-07-14,58,2
1387,2022-06-30,68,2
1388,2022-06-23,96,1
1389,2022-06-24,35,2
1390,2022-07-02,31,2
1391,2022-06-24,18,2
1392,2022-07-16,35,2
1393,2022-07-10,97,2
1394,2022-07-04,27,2
1395,2022-07-05,44,1
1396,2022-07-09,49,3
1397,2022-07-10,15,1
1398,2022-06-26,80,3
1399,2022-07-11,85,1
1400,2022-07-18,71,1
1401,2022-07-11,9,2
1402,2022-06-22,32,2
1403,2022-07-13,32,3
1404,2022-07-05,75,1
1405,2022-06-29,11,2
1406,2022-07-08,76,1
1407,2022-06-24,67,3
1408,2022-07-19,9,1
1409,2022-06-21,54,2
1410,2022-07-13,100,1
1411,2022-07-15,44,1
1412,2022-07-05,18,1
1413,2022-07-10,37,2
1414,2022-06-26,100,1
1415,2022-07-02,82,2
1416,2022-06-30,97,3
1417,2022-06-26,71,3
1418,2022-07-12,45,2
1419,2022-06-30,96,2
1420,2022-07-07,61,2
1421,2022-07-16,44,2
1422,2022-07-04,62,3
1423,2022-07-07,62,3
1424,2022-07-03,11,1
1425,2022-07-10,42,1
1426,2022-06-29,36,2
1427,2022-07-12,42,2
1428,2022-07-15,83,2
1429,2022-07-09,53,3
1430,2022-07-14,67,2
1431,2022-07-03,74,2
1432,2022-07-02,24,1
1433,2022-07-04,3,3
1434,2022-07-02,46,1
1435,2022-07-05,74,2
1436,2022-07-16,58,3
1437,2022-07-19,34,2
1438,2022-06-28,59,3
1439,2022-07-14,53,2
1440,2022-06-22,17,1
1441,2022-07-19,89,1
1442,2022-06-23,2,3
1443,2022-06-23,16,2
1444,2022-07-07,60,1
1445,2022-07-15,49,3
1446,2022-07-13,46,2
1447,2022-06-20,33,2
1448,2022-07-19,57,2
1449,2022-07-07,30,1
1450,2022-06-28,21,2
1451,2022-07-09,40,2
1452,2022-07-02,41,1
1453,2022-07-10,98,2
1454,2022-07-15,79,2
1455,2022-06-20,17,1
1456,2022-06-22,10,3
1457,2022-07-12,43,1
1458,2022-06-24,80,1
1459,2022-07-05,31,2
1460,2022-07-04,58,3
1461,2022-07-10,44,2
1462,2022-07-10,58,2
1463,2022-06-20,51,2
1464,2022-07-03,63,3
1465,2022-07-14,40,1
1466,2022-07-08,28,2
1467,2022-07-03,34,1
1468,2022-07-15,95,3
1469,2022-06-22,48,2
1470,2022-06-30,48,3
1471,2022-07-06,75,1
1472,2022-07-09,87,2
1473,2022-06-21,30,3
1474,2022-07-14,91,1
1475,2022-07-13,42,2
1476,2022-07-17,100,1
1477,2022-07-09,5,2
1478,2022-06-21,13,1
1479,2022-06-25,8,3
1480,2022-07-17,90,2
1481,2022-07-06,15,2
1482,2022-07-01,62,2
1483,2022-07-03,15,2
1484,2022-06-25,90,2
1485,2022-07-04,21,2
1486,2022-07-09,48,3
1487,2022-07-09,89,2
1488,2022-07-02,59,2
1489,2022-07-15,69,1
1490,2022-06-26,28,1
1491,2022-07-15,46,1
1492,2022-07-07,42,3
1493,2022-07-06,98,3
1494,2022-07-05,62,3
1495,2022-06-26,38,1
1496,2022-07-19,7,3
1497,2022-06-29,73,2
1498,2022-06-30,39,3
1499,2022-06-28,8,2
1500,2022-06-20,55,3
1501,2022-06-21,35,1
1502,2022-06-19,66,1
1503,2022-06-29,13,3
1504,2022-06-24,62,3
1505,2022-07-12,73,2
1506,2022-06-20,91,1
1507,2022-07-10,93,3
1508,2022-06-29,22,2
1509,2022-06-19,3,2
1510,2022-07-16,84,2
1511,2022-07-08,70,3
1512,2022-07-13,82,2
1513,2022-07-15,28,1
1514,2022-06-24,86,3
1515,2022-07-14,4,3
1516,2022-07-15,15,2
1517,2022-07-05,96,1
1518,2022-07-16,96,2
1519,2022-06-20,15,3
1520,2022-07-03,96,2
1521,2022-06-30,99,2
1522,2022-07-07,52,1
1523,2022-07-04,97,1
1524,2022-07-13,79,2
1525,2022-07-01,82,1
1526,2022-07-09,74,1
1527,2022-07-18,49,3
1528,2022-07-03,56,3
1529,2022-07-15,60,2
1530,2022-06-25,29,1
1531,2022-07-18,84,1
1532,2022-07-12,85,1
1533,2022-07-18,19,3
1534,2022-07-06,82,3
1535,2022-06-28,5,1
1536,2022-06-26,78,1
1537,2022-06-28,35,3
1538,2022-06-19,18,3
1539,2022-07-04,59,2
1540,2022-07-12,81,2
1541,2022-07-01,99,2
1542,2022-07-09,46,1
1543,2022-07-15,40,2
1544,2022-06-25,14,1
1545,2022-06-24,65,3
1546,2022-06-28,100,1
1547,2022-06-25,32,2
1548,2022-07-05,43,2
1549,2022-07-16,95,1
1550,2022-07-10,20,2
1551,2022-07-04,57,2
1552,2022-07-14,29,2
1553,2022-07-16,91,1
1554,2022-07-19,67,1
1555,2022-07-03,46,3
1556,2022-07-17,4,2
1557,2022-06-22,78,3
1558,2022-06-23,65,2
1559,2022-07-19,17,3
1560,2022-07-14,3,2
1561,2022-07-11,40,2
1562,2022-07-19,100,2
1563,2022-07-12,42,3
1564,2022-06-27,42,1
1565,2022-06-30,70,1
1566,2022-07-09,25,2
1567,2022-07-05,21,1
1568,2022-07-06,57,3
1569,2022-06-30,76,3
1570,2022-07-10,78,1
1571,2022-06-23,11,1
1572,2022-06-28,32,3
1573,2022-07-09,12,2
1574,2022-07-01,28,3
1575,2022-07-10,46,3
1576,2022-07-07,68,2
1577,2022-07-10,25,1
1578,2022-07-06,20,1
1579,2022-07-16,11,1
1580,2022-06-26,16,3
1581,2022-06-28,22,1
1582,2022-07-04,12,1
1583,2022-06-29,35,3
1584,2022-07-08,20,3
1585,2022-06-27,48,2
1586,2022-06-30,50,1
1587,2022-07-11,52,1
1588,2022-06-26,75,2
1589,2022-07-16,27,2
1590,2022-07-08,44,3
1591,2022-07-14,99,1
1592,2022-06-21,18,2
1593,2022-07-12,34,2
1594,2022-06-22,66,1
1595,2022-07-17,69,2
1596,2022-06-22,11,1
1597,2022-07-10,60,2
1598,2022-07-05,82,3
1599,2022-07-19,75,1
1600,2022-06-29,54,3
1601,2022-06-30,17,1
1602,2022-07-16,30,1
1603,2022-07-17,100,1
1604,2022-07-13,37,3
1605,2022-06-23,92,3
1606,2022-07-14,24,1
1607,2022-06-22,70,2
1608,2022-06-28,79,1
1609,2022-06-30,59,3
1610,2022-07-08,63,1
1611,2022-07-05,49,3
1612,2022-06-29,3,2
1613,2022-07-05,81,2
1614,2022-06-30,65,1
1615,2022-06-27,70,3
1616,2022-07-13,15,2
1617,2022-06-29,62,3
1618,2022-06-23,78,2
1619,2022-07-10,86,1
1620,2022-07-11,21,3
1621,2022-07-05,73,2
1622,2022-06-25,44,3
1623,2022-07-18,36,1
1624,2022-07-07,79,3
1625,2022-07-01,65,3
1626,2022-07-11,45,1
1627,2022-07-18,27,1
1628,2022-07-12,93,3
1629,2022-06-23,48,1
1630,2022-07-14,71,3
1631,2022-07-01,59,3
1632,2022-07-02,22,2
1633,2022-07-09,37,2
1634,2022-06-30,19,3
1635,2022-07-12,48,1
1636,2022-06-30,19,1
1637,2022-06-29,27,2
1638,2022-06-19,99,2
1639,2022-06-23,42,1
1640,2022-07-11,88,3
1641,2022-07-11,33,2
1642,2022-06-30,66,1
1643,2022-07-18,96,3
1644,2022-06-26,58,2
1645,2022-06-23,60,3
1646,2022-06-21,81,1
1647,2022-06-22,45,3
1648,2022-06-25,61,1
1649,2022-07-18,50,3
1650,2022-06-28,68,2
1651,2022-07-17,48,1
1652,2022-06-22,71,3
1653,2022-07-05,43,1
1654,2022-07-02,86,2
1655,2022-06-29,27,2
1656,2022-07-14,98,1
1657,2022-07-02,83,3
1658,2022-06-26,74,2
1659,2022-07-17,65,1
1660,2022-07-11,4,3
1661,2022-06-22,73,1
1662,2022-07-03,87,1
1663,2022-07-16,55,3
1664,2022-06-25,91,3
1665,2022-06-26,61,2
1666,2022-06-22,34,1
1667,2022-07-12,25,1
1668,2022-06-27,93,2
1669,2022-07-16,31,3
1670,2022-07-12,34,2
1671,2022-06-23,76,3
1672,2022-07-18,46,3
1673,2022-06-19,76,1
1674,2022-06-30,7,3
1675,2022-07-14,95,2
1676,2022-07-19,94,1
1677,2022-07-11,41,3
1678,2022-07-19,2,3
1679,2022-06-19,63,3
1680,2022-07-11,53,2
1681,2022-07-01,61,1
1682,2022-07-09,83,1
1683,2022-07-14,84,2
1684,2022-06-24,49,1
1685,2022-07-13,51,1
1686,2022-07-19,77,1
1687,2022-06-20,15,3
1688,2022-07-19,85,2
1689,2022-07-01,51,2
1690,2022-07-02,75,3
1691,2022-07-15,88,3
1692,2022-07-11,72,2
1693,2022-07-09,42,2
1694,2022-07-16,8,3
1695,2022-07-14,14,1
1696,2022-07-10,83,1
1697,2022-07-16,32,1
1698,2022-06-27,49,3
1699,2022-06-20,78,3
1700,2022-07-14,74,2
1701,2022-07-12,15,1
1702,2022-07-12,22,2
1703,2022-07-19,39,3
1704,2022-07-08,92,1
1705,2022-07-05,37,3
1706,2022-07-08,80,1
1707,2022-07-07,89,3
1708,2022-07-17,4,3
1709,2022-06-21,65,2
1710,2022-06-25,83,2
1711,2022-06-27,100,1
1712,2022-07-07,18,3
1713,2022-06-27,4,2
1714,2022-07-17,52,2
1715,2022-07-03,93,2
1716,2022-07-11,34,2
1717,2022-06-29,92,2
1718,2022-06-19,100,1
1719,2022-06-19,53,2
1720,2022-06-27,22,1
1721,2022-06-25,35,3
1722,2022-07-07,9,1
1723,2022-07-04,31,1
1724,2022-07-02,53,1
1725,2022-06-19,19,2
1726,2022-07-14,32,1
1727,2022-06-27,67,2
1728,2022-06-24,64,2
1729,2022-07-15,32,2
1730,2022-07-07,6,2
1731,2022-06-21,20,2
1732,2022-07-15,62,2
1733,2022-07-02,15,3
1734,2022-06-24,20,1
1735,2022-06-29,89,2
1736,2022-07-13,9,2
1737,2022-06-19,30,3
1738,2022-07-02,89,1
1739,2022-07-18,71,3
1740,2022-07-05,66,3
1741,2022-07-19,3,2
1742,2022-07-03,70,1
1743,2022-07-15,23,2
1744,2022-06-19,88,2
1745,2022-06-27,56,2
1746,2022-07-02,56,1
1747,2022-07-13,46,1
1748,2022-07-10,19,2
1749,2022-06-22,43,3
1750,2022-07-19,82,3
1751,2022-06-28,15,1
1752,2022-07-17,35,1
1753,2022-07-14,71,2
1754,2022-07-03,19,3
1755,2022-06-22,12,1
1756,2022-07-04,33,2
1757,2022-07-01,76,1
1758,2022-06-28,12,1
1759,2022-07-19,35,1
1760,2022-07-19,18,2
1761,2022-07-16,41,3
1762,2022-07-01,57,2
1763,2022-07-06,55,3
1764,2022-07-12,94,1
1765,2022-07-02,35,3
1766,2022-06-28,24,1
1767,2022-07-04,79,1
1768,2022-06-24,80,1
1769,2022-06-21,74,1
1770,2022-07-10,51,3
1771,2022-07-14,92,1
1772,2022-07-18,34,1
1773,2022-07-11,12,1
1774,2022-06-24,13,3
1775,2022-07-01,50,3
1776,2022-06-23,80,1
1777,2022-07-10,66,3
1778,2022-06-22,20,1
1779,2022-06-22,70,1
1780,2022-07-09,26,2
1781,2022-07-01,89,1
1782,2022-07-01,27,2
1783,2022-07-08,67,2
1784,2022-07-04,77,1
1785,2022-06-27,54,3
1786,2022-06-22,38,3
1787,2022-06-22,15,3
1788,2022-07-15,67,2
1789,2022-06-22,81,1
1790,2022-07-01,75,2
1791,2022-07-05,83,2
1792,2022-06-21,6,3
1793,2022-07-13,58,2
1794,2022-06-29,44,1
1795,2022-07-19,11,2
1796,2022-07-19,59,1
1797,2022-07-03,72,2
1798,2022-07-02,72,1
1799,2022-07-13,57,3
1800,2022-07-15,75,1
1801,2022-07-05,17,1
1802,2022-06-22,23,3
1803,2022-07-14,25,3
1804,2022-07-11,50,2
1805,2022-06-20,63,2
1806,2022-07-03,31,3
1807,2022-07-17,81,3
1808,2022-06-22,61,1
1809,2022-07-16,90,2
1810,2022-06-30,71,2
1811,2022-06-20,79,1
1812,2022-06-30,43,1
1813,2022-07-12,71,1
1814,2022-07-02,9,1
1815,2022-06-22,14,3
1816,2022-06-24,4,3
1817,2022-06-24,78,3
1818,2022-06-30,71,3
1819,2022-06-27,42,2
1820,2022-07-17,28,3
1821,2022-06-24,57,1
1822,2022-07-16,69,1
1823,2022-07-10,25,2
1824,2022-06-25,47,3
1825,2022-07-14,22,1
1826,2022-07-17,53,2
1827,2022-07-01,53,3
1828,2022-07-09,63,2
1829,2022-06-28,33,2
1830,2022-06-25,41,1
1831,2022-07-12,23,2
1832,2022-07-17,54,3
1833,2022-06-24,33,3
1834,2022-06-25,37,1
1835,2022-06-19,13,3
1836,2022-07-04,25,3
1837,2022-06-27,87,3
1838,2022-07-16,54,2
1839,2022-06-23,76,2
1840,2022-07-10,98,1
1841,2022-07-03,2,1
1842,2022-07-01,59,3
1843,2022-07-17,67,2
1844,2022-06-22,18,2
1845,2022-06-29,3,2
1846,2022-06-30,95,1
1847,2022-06-29,10,1
1848,2022-07-03,66,1
1849,2022-06-26,69,2
1850,2022-07-14,27,1
1851,2022-07-09,33,3
1852,2022-06-29,36,3
1853,2022-07-09,72,2
1854,2022-07-18,7,1
1855,2022-07-12,59,1
1856,2022-06-30,24,1
1857,2022-07-02,36,2
1858,2022-07-18,5,2
1859,2022-07-05,39,2
1860,2022-07-01,6,1
1861,2022-06-26,50,3
1862,2022-07-11,10,3
1863,2022-06-27,81,3
1864,2022-06-26,76,2
1865,2022-07-02,92,2
1866,2022-06-23,96,1
1867,2022-07-15,55,2
1868,2022-06-23,54,1
1869,2022-06-25,5,2
1870,2022-06-28,41,1
1871,2022-07-16,80,3
1872,2022-06-27,91,3
1873,2022-07-01,19,1
1874,2022-06-21,2,1
1875,2022-07-12,52,3
1876,2022-07-15,69,1
1877,2022-07-13,9,2
1878,2022-07-07,83,3
1879,2022-07-13,60,3
1880,2022-06-20,85,1
1881,2022-07-04,67,3
1882,2022-07-07,47,3
1883,2022-07-10,80,2
1884,2022-06-22,59,2
1885,2022-06-30,17,2
1886,2022-06-26,25,1
1887,2022-07-14,14,1
1888,2022-06-24,18,2
1889,2022-06-22,77,3
1890,2022-07-10,18,3
1891,2022-07-16,5,2
1892,2022-07-06,82,1
1893,2022-07-11,90,3
1894,2022-06-22,21,3
1895,2022-07-19,67,2
1896,2022-06-25,52,2
1897,2022-06-25,21,1
1898,2022-06-25,61,1
1899,2022-06-21,33,2
1900,2022-06-22,27,2
1901,2022-07-13,42,2
1902,2022-06-19,24,2
1903,2022-06-22,22,3
1904,2022-07-03,17,3
1905,2022-07-02,41,2
1906,2022-07-06,58,2
1907,2022-07-17,57,1
1908,2022-07-06,5,3
1909,2022-07-09,9,3
1910,2022-07-13,91,3
1911,2022-07-06,5,1
1912,2022-07-05,48,2
1913,2022-07-08,18,3
1914,2022-07-04,56,1
1915,2022-07-12,90,3
1916,2022-07-15,23,2
1917,2022-07-01,17,3
1918,2022-07-05,58,3
1919,2022-07-07,19,1
1920,2022-07-08,62,1
1921,2022-06-20,23,3
1922,2022-07-10,39,2
1923,2022-07-11,47,3
1924,2022-06-20,71,3
1925,2022-07-16,21,3
1926,2022-07-15,24,3
1927,2022-07-10,71,3
1928,2022-07-13,64,3
1929,2022-06-23,78,1
1930,2022-07-10,24,3
1931,2022-07-17,88,3
1932,2022-07-04,70,2
1933,2022-07-13,39,2
1934,2022-06-27,8,3
1935,2022-07-07,24,3
1936,2022-06-30,18,3
1937,2022-07-08,37,2
1938,2022-07-07,47,2
1939,2022-06-21,74,1
1940,2022-07-08,8,3
1941,2022-06-19,33,2
1942,2022-07-18,12,1
1943,2022-06-30,9,3
1944,2022-07-10,9,2
1945,2022-07-04,29,1
1946,2022-06-28,57,2
1947,2022-06-28,26,2
1948,2022-07-02,5,2
1949,2022-07-02,1,2
1950,2022-07-14,64,3
1951,2022-07-05,14,3
1952,2022-07-12,25,1
1953,2022-07-02,96,2
1954,2022-06-27,96,1
1955,2022-06-20,45,3
1956,2022-07-13,33,1
1957,2022-07-18,14,2
1958,2022-06-21,59,2
1959,2022-06-26,35,1
1960,2022-07-16,31,3
1961,2022-06-28,19,2
1962,2022-07-05,93,3
1963,2022-07-06,53,3
1964,2022-07-04,17,3
1965,2022-06-23,7,1
1966,2022-07-06,83,3
1967,2022-07-03,5,3
1968,2022-06-19,31,3
1969,2022-06-25,55,3
1970,2022-06-21,64,3
1971,2022-07-06,22,2
1972,2022-06-30,54,3
1973,2022-07-09,42,2
1974,2022-07-03,31,1
1975,2022-07-03,35,1
1976,2022-07-05,1,2
1977,2022-07-03,14,1
1978,2022-07-05,78,1
1979,2022-07-01,37,2
1980,2022-06-23,64,2
1981,2022-07-19,96,2
1982,2022-07-14,22,2
1983,2022-07-03,84,2
1984,2022-07-03,97,2
1985,2022-07-09,41,2
1986,2022-06-28,76,1
1987,2022-07-14,34,3
1988,2022-06-27,37,2
1989,2022-07-19,17,1
1990,2022-06-21,52,3
1991,2022-07-11,30,2
1992,2022-07-08,72,2
1993,2022-06-19,99,2
1994,2022-06-29,90,2
1995,2022-07-09,45,1
1996,2022-07-10,61,3
1997,2022-07-10,72,1
1998,2022-06-29,93,2
1999,2022-06-30,79,1
2000,2022-06-25,72,3
2001,2022-06-22,34,2
2002,2022-06-21,48,2
2003,2022-07-19,88,2
2004,2022-06-20,88,2
2005,2022-07-06,54,1
2006,2022-06-28,61,1
2007,2022-07-15,4,3
2008,2022-07-14,39,1
2009,2022-07-06,28,2
2010,2022-06-24,21,2
2011,2022-06-29,2,1
2012,2022-07-09,23,1
2013,2022-07-18,17,2
2014,2022-06-30,11,3
2015,2022-06-22,57,1
2016,2022-06-25,10,2
2017,2022-07-07,54,3
2018,2022-06-22,59,1
2019,2022-07-12,19,2
2020,2022-06-30,44,3
2021,2022-07-05,46,3
2022,2022-07-07,14,3
2023,2022-07-14,17,2
2024,2022-06-23,16,1
2025,2022-07-09,28,3
2026,2022-07-03,85,3
2027,2022-07-08,88,3
2028,2022-06-19,11,3
2029,2022-07-03,79,1
2030,2022-07-03,45,3
2031,2022-06-23,63,2
2032,2022-06-28,99,3
2033,2022-07-15,22,1
2034,2022-06-27,41,1
2035,2022-06-27,61,3
2036,2022-06-26,33,2
2037,2022-06-26,75,1
2038,2022-07-03,61,1
2039,2022-07-17,41,1
2040,2022-07-09,21,3
2041,2022-06-22,83,3
2042,2022-06-29,82,1
2043,2022-06-29,24,2
2044,2022-07-17,52,2
2045,2022-07-13,84,1
2046,2022-06-20,43,2
2047,2022-06-24,8,2
2048,2022-06-30,63,2
2049,2022-06-22,18,1
2050,2022-06-29,50,3
2051,2022-06-22,88,1
2052,2022-06-30,98,3
2053,2022-06-30,50,1
2054,2022-06-29,44,3
2055,2022-06-25,92,1
2056,2022-07-11,23,2
2057,2022-07-11,94,2
2058,2022-06-24,81,2
2059,2022-07-16,92,2
2060,2022-06-23,17,1
2061,2022-07-09,95,3
2062,2022-06-23,61,1
2063,2022-07-07,70,2
2064,2022-07-06,34,1
2065,2022-06-27,38,3
