"id_pedido","id_produto","qtd","preco_unit","desconto"
568,11,7,528.31,0.00
569,17,10,835.98,58.52
570,19,4,798.36,15.97
570,1,5,190.94,17.18
571,10,6,820.94,65.68
572,10,4,820.94,49.26
572,1,2,190.94,1.91
573,2,10,229.05,20.61
573,11,5,528.31,26.42
573,13,4,236.78,7.10
574,7,3,439.56,26.37
575,1,3,190.94,13.37
576,2,8,229.05,0.00
576,3,1,959.40,28.78
577,10,10,820.94,0.00
578,17,3,835.98,33.44
578,6,5,345.27,34.53
579,2,8,229.05,4.58
580,15,8,252.50,12.63
581,19,8,798.36,63.87
582,14,6,193.47,7.74
582,2,5,229.05,9.16
582,13,6,236.78,4.74
583,6,1,345.27,17.26
583,6,5,345.27,6.91
584,17,3,835.98,25.08
584,9,10,247.20,17.30
584,19,10,798.36,39.92
585,3,2,959.40,47.97
585,14,4,193.47,17.41
585,16,8,872.56,52.35
586,14,3,193.47,19.35
587,16,1,872.56,17.45
588,16,4,872.56,0.00
588,1,3,190.94,11.46
589,12,7,491.65,39.33
590,15,10,252.50,12.63
591,3,5,959.40,57.56
592,4,4,664.36,66.44
592,10,10,820.94,73.88
593,12,6,491.65,14.75
594,9,4,247.20,19.78
594,10,4,820.94,82.09
594,8,7,267.22,24.05
595,16,6,872.56,69.80
596,12,8,491.65,19.67
597,10,10,820.94,8.21
597,4,8,664.36,33.22
597,11,10,528.31,47.55
598,7,4,439.56,43.96
598,10,10,820.94,65.68
599,9,10,247.20,12.36
599,4,10,664.36,66.44
599,8,1,267.22,10.69
600,1,10,190.94,11.46
601,7,10,439.56,13.19
601,9,5,247.20,9.89
602,18,1,817.73,49.06
603,19,4,798.36,31.93
603,4,5,664.36,46.51
603,5,5,105.06,5.25
604,1,6,190.94,11.46
604,18,6,817.73,57.24
605,17,8,835.98,58.52
605,14,10,193.47,17.41
606,11,7,528.31,5.28
606,4,9,664.36,6.64
606,11,1,528.31,52.83
607,13,5,236.78,7.10
608,19,7,798.36,63.87
609,11,4,528.31,10.57
609,20,6,904.09,18.08
610,3,9,959.40,95.94
611,7,1,439.56,30.77
612,19,4,798.36,23.95
613,6,10,345.27,6.91
614,17,1,835.98,75.24
615,12,9,491.65,44.25
615,20,7,904.09,54.25
616,14,2,193.47,13.54
616,11,3,528.31,15.85
617,1,8,190.94,11.46
618,11,9,528.31,52.83
618,19,6,798.36,71.85
618,9,9,247.20,4.94
619,11,8,528.31,52.83
619,10,5,820.94,82.09
619,4,5,664.36,46.51
620,1,7,190.94,5.73
620,4,10,664.36,39.86
621,2,7,229.05,4.58
621,20,9,904.09,90.41
621,15,10,252.50,17.68
622,1,4,190.94,13.37
622,5,6,105.06,3.15
623,18,4,817.73,40.89
623,15,9,252.50,10.10
624,17,8,835.98,41.80
624,15,1,252.50,2.53
624,13,3,236.78,9.47
625,19,5,798.36,63.87
625,9,4,247.20,19.78
625,17,1,835.98,0.00
626,9,6,247.20,17.30
627,1,10,190.94,7.64
627,12,10,491.65,14.75
628,1,2,190.94,15.28
628,1,4,190.94,1.91
628,18,5,817.73,16.35
629,19,3,798.36,63.87
629,11,1,528.31,10.57
629,12,10,491.65,14.75
630,2,4,229.05,22.91
630,3,6,959.40,38.38
630,10,9,820.94,16.42
631,7,9,439.56,26.37
631,12,1,491.65,44.25
632,18,9,817.73,16.35
632,7,10,439.56,39.56
632,2,8,229.05,0.00
633,12,8,491.65,39.33
634,5,10,105.06,2.10
634,1,4,190.94,5.73
634,17,5,835.98,16.72
635,15,4,252.50,10.10
636,16,3,872.56,43.63
637,13,3,236.78,21.31
638,19,1,798.36,79.84
638,18,5,817.73,65.42
638,5,6,105.06,9.46
639,17,10,835.98,66.88
640,3,8,959.40,95.94
641,8,8,267.22,26.72
642,4,10,664.36,59.79
642,11,10,528.31,10.57
643,17,6,835.98,33.44
643,11,3,528.31,26.42
644,17,5,835.98,8.36
645,17,5,835.98,83.60
645,15,1,252.50,5.05
645,3,4,959.40,28.78
646,15,1,252.50,17.68
647,17,7,835.98,25.08
647,3,2,959.40,38.38
648,16,8,872.56,87.26
648,20,6,904.09,63.29
649,6,6,345.27,20.72
650,10,9,820.94,32.84
651,16,1,872.56,8.73
651,15,1,252.50,0.00
652,15,3,252.50,12.63
653,15,6,252.50,22.72
653,10,9,820.94,0.00
653,11,1,528.31,0.00
653,14,3,193.47,0.00
654,16,10,872.56,78.53
655,14,10,193.47,11.61
655,8,9,267.22,8.02
655,2,2,229.05,4.58
656,12,5,491.65,49.17
657,11,4,528.31,47.55
658,19,5,798.36,0.00
659,14,8,193.47,7.74
659,8,1,267.22,13.36
659,4,5,664.36,13.29
660,3,9,959.40,9.59
661,15,6,252.50,10.10
662,9,6,247.20,0.00
663,7,6,439.56,30.77
664,13,8,236.78,23.68
664,18,1,817.73,57.24
665,2,7,229.05,2.29
666,8,6,267.22,18.71
667,17,4,835.98,66.88
668,11,4,528.31,42.26
668,9,7,247.20,0.00
669,10,5,820.94,65.68
670,19,10,798.36,71.85
670,20,6,904.09,18.08
670,15,9,252.50,22.72
671,11,8,528.31,31.70
671,20,10,904.09,27.12
671,6,4,345.27,10.36
671,10,1,820.94,57.47
672,12,8,491.65,4.92
673,5,10,105.06,6.30
674,14,8,193.47,11.61
675,5,5,105.06,0.00
676,5,4,105.06,3.15
677,17,4,835.98,33.44
677,12,2,491.65,34.42
678,4,4,664.36,6.64
678,9,5,247.20,24.72
678,5,3,105.06,1.05
679,10,5,820.94,57.47
679,6,8,345.27,10.36
679,12,2,491.65,4.92
680,2,7,229.05,22.91
680,6,2,345.27,10.36
681,1,1,190.94,17.18
682,11,8,528.31,47.55
683,15,2,252.50,0.00
683,3,7,959.40,28.78
683,16,3,872.56,69.80
684,17,7,835.98,33.44
684,19,6,798.36,7.98
685,6,1,345.27,6.91
686,3,2,959.40,57.56
686,6,8,345.27,3.45
687,11,4,528.31,15.85
688,7,4,439.56,35.16
689,11,8,528.31,36.98
690,3,3,959.40,47.97
690,7,3,439.56,4.40
691,6,2,345.27,0.00
692,6,10,345.27,31.07
693,7,10,439.56,13.19
693,10,2,820.94,73.88
693,7,6,439.56,17.58
693,13,4,236.78,18.94
694,1,8,190.94,0.00
695,18,2,817.73,73.60
696,17,1,835.98,25.08
697,4,4,664.36,26.57
697,17,7,835.98,66.88
697,19,6,798.36,79.84
697,14,2,193.47,11.61
698,15,10,252.50,25.25
699,11,5,528.31,52.83
700,20,9,904.09,63.29
700,3,6,959.40,38.38
701,14,2,193.47,13.54
702,5,1,105.06,5.25
702,7,4,439.56,0.00
702,13,3,236.78,2.37
702,18,9,817.73,32.71
703,6,5,345.27,0.00
703,14,3,193.47,5.80
703,1,3,190.94,3.82
704,17,5,835.98,83.60
704,17,6,835.98,41.80
704,15,3,252.50,12.63
704,14,6,193.47,1.93
705,13,6,236.78,2.37
705,11,7,528.31,26.42
705,9,6,247.20,14.83
706,1,2,190.94,11.46
707,6,1,345.27,27.62
707,17,2,835.98,41.80
707,20,8,904.09,81.37
708,9,10,247.20,14.83
708,10,8,820.94,8.21
708,19,10,798.36,55.89
709,8,4,267.22,18.71
709,7,6,439.56,26.37
709,5,3,105.06,10.51
710,5,9,105.06,3.15
710,12,10,491.65,49.17
710,7,1,439.56,35.16
711,19,7,798.36,39.92
711,5,2,105.06,5.25
712,8,2,267.22,13.36
713,10,9,820.94,65.68
714,11,10,528.31,42.26
715,6,6,345.27,34.53
716,10,9,820.94,65.68
716,17,1,835.98,33.44
717,16,7,872.56,61.08
717,5,7,105.06,9.46
717,19,3,798.36,39.92
718,7,4,439.56,39.56
719,18,9,817.73,57.24
720,15,9,252.50,7.57
720,13,7,236.78,23.68
720,1,3,190.94,9.55
721,12,6,491.65,19.67
722,12,3,491.65,0.00
722,5,10,105.06,6.30
723,15,1,252.50,20.20
723,13,2,236.78,7.10
723,20,3,904.09,0.00
724,8,7,267.22,18.71
725,6,9,345.27,27.62
725,20,8,904.09,36.16
725,14,8,193.47,9.67
726,16,4,872.56,43.63
727,3,2,959.40,47.97
727,9,10,247.20,12.36
728,5,6,105.06,6.30
728,18,1,817.73,0.00
728,14,7,193.47,13.54
729,4,6,664.36,6.64
729,7,1,439.56,43.96
729,18,9,817.73,40.89
730,18,6,817.73,16.35
731,6,5,345.27,27.62
732,2,2,229.05,20.61
733,6,10,345.27,20.72
733,17,9,835.98,75.24
733,16,3,872.56,17.45
734,9,3,247.20,24.72
735,3,3,959.40,95.94
735,16,9,872.56,34.90
736,5,10,105.06,6.30
736,7,2,439.56,26.37
736,12,5,491.65,19.67
737,1,8,190.94,0.00
738,11,1,528.31,15.85
739,6,2,345.27,13.81
739,9,2,247.20,2.47
739,1,1,190.94,19.09
740,13,4,236.78,0.00
741,4,8,664.36,13.29
741,2,7,229.05,9.16
742,11,5,528.31,47.55
743,20,8,904.09,36.16
743,15,7,252.50,17.68
743,13,6,236.78,0.00
744,20,9,904.09,81.37
745,2,5,229.05,20.61
746,11,9,528.31,21.13
746,10,2,820.94,57.47
746,17,3,835.98,50.16
746,9,7,247.20,0.00
747,7,3,439.56,21.98
747,13,4,236.78,0.00
747,2,3,229.05,18.32
748,6,3,345.27,0.00
748,12,9,491.65,19.67
748,5,7,105.06,9.46
749,11,4,528.31,52.83
750,18,5,817.73,32.71
751,17,10,835.98,83.60
751,13,5,236.78,9.47
752,10,6,820.94,82.09
752,16,1,872.56,43.63
753,20,2,904.09,9.04
754,10,6,820.94,16.42
755,2,4,229.05,2.29
755,7,7,439.56,43.96
756,20,3,904.09,0.00
757,12,6,491.65,19.67
758,20,10,904.09,45.20
759,20,8,904.09,36.16
760,19,9,798.36,55.89
760,18,6,817.73,81.77
761,10,3,820.94,49.26
761,2,6,229.05,16.03
761,3,9,959.40,67.16
762,2,5,229.05,2.29
763,8,4,267.22,10.69
763,1,8,190.94,17.18
763,5,1,105.06,1.05
764,5,8,105.06,5.25
764,18,6,817.73,49.06
764,20,10,904.09,63.29
765,9,1,247.20,19.78
765,4,9,664.36,59.79
765,9,2,247.20,24.72
766,11,7,528.31,36.98
766,2,9,229.05,22.91
766,16,1,872.56,0.00
767,17,6,835.98,75.24
768,14,10,193.47,1.93
768,5,6,105.06,4.20
769,20,3,904.09,27.12
770,16,10,872.56,8.73
771,15,6,252.50,20.20
772,16,4,872.56,87.26
773,19,9,798.36,55.89
774,10,7,820.94,57.47
774,15,6,252.50,10.10
775,16,3,872.56,87.26
775,19,5,798.36,47.90
775,5,10,105.06,3.15
776,13,2,236.78,7.10
777,14,7,193.47,0.00
777,11,6,528.31,10.57
777,20,10,904.09,0.00
778,20,6,904.09,63.29
779,14,5,193.47,5.80
779,15,8,252.50,17.68
779,6,1,345.27,24.17
780,20,10,904.09,36.16
780,18,6,817.73,8.18
781,20,5,904.09,90.41
782,7,5,439.56,35.16
782,10,1,820.94,24.63
782,4,10,664.36,13.29
782,18,1,817.73,57.24
783,13,3,236.78,16.57
784,18,8,817.73,65.42
785,4,2,664.36,6.64
785,6,5,345.27,6.91
786,9,5,247.20,0.00
786,11,4,528.31,15.85
787,12,3,491.65,29.50
787,17,4,835.98,8.36
788,9,5,247.20,7.42
788,17,5,835.98,50.16
789,1,2,190.94,7.64
790,12,9,491.65,19.67
791,16,4,872.56,34.90
791,13,2,236.78,4.74
792,17,4,835.98,41.80
793,15,7,252.50,15.15
794,12,7,491.65,24.58
795,7,6,439.56,13.19
796,20,4,904.09,72.33
797,9,7,247.20,2.47
798,10,8,820.94,73.88
798,17,7,835.98,83.60
799,8,8,267.22,8.02
799,2,9,229.05,22.91
800,8,2,267.22,18.71
800,1,1,190.94,0.00
801,17,10,835.98,83.60
801,13,7,236.78,9.47
801,3,2,959.40,38.38
802,13,8,236.78,0.00
803,14,2,193.47,19.35
803,8,4,267.22,13.36
804,2,5,229.05,2.29
805,2,8,229.05,16.03
805,4,8,664.36,6.64
806,3,8,959.40,19.19
807,1,8,190.94,13.37
808,7,7,439.56,39.56
808,12,6,491.65,14.75
808,4,8,664.36,19.93
809,2,9,229.05,6.87
809,5,2,105.06,10.51
809,16,6,872.56,26.18
810,6,1,345.27,3.45
810,17,2,835.98,66.88
811,20,2,904.09,63.29
811,6,8,345.27,17.26
811,17,8,835.98,33.44
811,20,9,904.09,18.08
812,6,6,345.27,27.62
812,12,9,491.65,19.67
813,19,1,798.36,55.89
814,8,4,267.22,5.34
814,2,3,229.05,4.58
814,3,9,959.40,67.16
814,3,6,959.40,19.19
815,1,6,190.94,3.82
815,3,7,959.40,76.75
815,1,7,190.94,7.64
816,20,9,904.09,18.08
817,9,10,247.20,14.83
818,15,2,252.50,15.15
819,5,3,105.06,0.00
819,12,2,491.65,9.83
819,4,9,664.36,26.57
820,7,1,439.56,35.16
821,7,1,439.56,30.77
821,4,3,664.36,6.64
822,13,4,236.78,21.31
823,1,8,190.94,19.09
823,18,8,817.73,49.06
824,19,8,798.36,31.93
824,8,3,267.22,0.00
825,19,9,798.36,63.87
825,18,4,817.73,16.35
825,20,8,904.09,0.00
826,10,1,820.94,0.00
826,13,7,236.78,9.47
827,9,5,247.20,24.72
828,19,6,798.36,63.87
829,5,9,105.06,4.20
829,8,3,267.22,16.03
830,18,6,817.73,57.24
831,9,8,247.20,0.00
832,4,10,664.36,46.51
832,17,2,835.98,25.08
832,16,2,872.56,43.63
833,9,3,247.20,9.89
833,1,1,190.94,1.91
833,19,2,798.36,79.84
834,2,5,229.05,16.03
834,3,7,959.40,47.97
835,7,5,439.56,21.98
836,5,9,105.06,5.25
837,11,2,528.31,15.85
837,20,1,904.09,36.16
838,17,1,835.98,83.60
839,18,6,817.73,40.89
840,14,3,193.47,15.48
840,4,1,664.36,66.44
840,14,4,193.47,3.87
841,10,4,820.94,8.21
841,20,10,904.09,0.00
842,1,10,190.94,0.00
842,20,3,904.09,90.41
842,4,7,664.36,13.29
843,2,7,229.05,9.16
844,14,8,193.47,13.54
844,18,2,817.73,16.35
844,16,10,872.56,78.53
845,18,10,817.73,73.60
845,8,3,267.22,10.69
846,6,4,345.27,24.17
847,3,9,959.40,95.94
847,3,2,959.40,47.97
847,7,3,439.56,13.19
847,6,5,345.27,17.26
848,8,2,267.22,0.00
848,7,6,439.56,39.56
848,18,8,817.73,49.06
849,2,3,229.05,9.16
850,2,8,229.05,11.45
851,3,1,959.40,28.78
851,12,4,491.65,4.92
851,12,7,491.65,14.75
851,18,2,817.73,49.06
852,5,2,105.06,5.25
852,15,1,252.50,12.63
853,19,6,798.36,39.92
853,16,8,872.56,43.63
854,15,4,252.50,20.20
854,16,4,872.56,43.63
855,18,9,817.73,81.77
856,9,1,247.20,4.94
857,5,1,105.06,4.20
857,20,8,904.09,18.08
857,19,10,798.36,23.95
858,7,6,439.56,21.98
859,1,2,190.94,5.73
860,3,5,959.40,38.38
861,4,8,664.36,0.00
862,2,9,229.05,18.32
862,6,1,345.27,24.17
863,12,2,491.65,34.42
864,10,7,820.94,65.68
865,3,6,959.40,47.97
866,14,4,193.47,3.87
866,16,7,872.56,52.35
866,3,5,959.40,28.78
867,4,5,664.36,46.51
868,3,1,959.40,67.16
868,7,6,439.56,0.00
869,1,9,190.94,15.28
870,10,10,820.94,24.63
871,11,4,528.31,10.57
871,3,3,959.40,86.35
871,11,7,528.31,52.83
872,4,3,664.36,39.86
873,14,4,193.47,3.87
874,8,6,267.22,13.36
874,2,2,229.05,22.91
875,13,3,236.78,14.21
876,12,10,491.65,29.50
877,6,4,345.27,20.72
878,11,6,528.31,5.28
878,2,10,229.05,22.91
879,14,3,193.47,3.87
879,8,5,267.22,5.34
880,17,2,835.98,25.08
880,13,4,236.78,11.84
881,10,2,820.94,32.84
882,11,4,528.31,42.26
883,13,9,236.78,11.84
884,16,5,872.56,61.08
884,6,5,345.27,13.81
885,11,5,528.31,42.26
885,4,9,664.36,59.79
886,7,6,439.56,4.40
887,20,3,904.09,18.08
887,5,5,105.06,7.35
888,5,1,105.06,0.00
889,8,8,267.22,13.36
890,13,5,236.78,4.74
891,18,4,817.73,8.18
892,19,4,798.36,47.90
892,20,3,904.09,90.41
893,15,9,252.50,22.72
894,7,6,439.56,21.98
895,19,3,798.36,15.97
895,2,6,229.05,9.16
895,1,8,190.94,11.46
896,14,5,193.47,3.87
897,16,10,872.56,52.35
898,11,4,528.31,26.42
898,18,1,817.73,73.60
898,11,1,528.31,0.00
899,1,4,190.94,3.82
900,18,7,817.73,32.71
900,11,10,528.31,15.85
901,18,7,817.73,24.53
902,3,7,959.40,47.97
902,8,5,267.22,10.69
903,12,5,491.65,19.67
904,13,7,236.78,4.74
904,5,5,105.06,3.15
904,5,3,105.06,5.25
905,12,4,491.65,34.42
905,14,9,193.47,17.41
905,4,7,664.36,13.29
905,7,7,439.56,30.77
906,20,10,904.09,36.16
906,8,7,267.22,8.02
907,2,4,229.05,0.00
908,5,1,105.06,3.15
908,7,5,439.56,30.77
908,10,1,820.94,65.68
909,6,4,345.27,20.72
909,6,2,345.27,6.91
909,12,2,491.65,4.92
910,13,9,236.78,21.31
910,17,3,835.98,58.52
910,13,10,236.78,7.10
911,19,2,798.36,55.89
912,18,10,817.73,24.53
913,20,2,904.09,54.25
914,14,6,193.47,9.67
914,3,9,959.40,47.97
914,15,5,252.50,25.25
915,15,3,252.50,5.05
916,15,10,252.50,2.53
916,15,4,252.50,7.57
917,17,5,835.98,66.88
917,16,8,872.56,61.08
917,1,10,190.94,19.09
918,11,4,528.31,10.57
919,6,3,345.27,34.53
919,11,8,528.31,31.70
919,14,9,193.47,0.00
919,16,6,872.56,26.18
920,1,8,190.94,19.09
920,18,6,817.73,24.53
920,11,6,528.31,15.85
920,13,2,236.78,18.94
921,9,3,247.20,14.83
921,10,9,820.94,41.05
921,10,8,820.94,49.26
922,14,7,193.47,0.00
922,1,5,190.94,11.46
922,3,7,959.40,95.94
923,19,7,798.36,31.93
923,16,5,872.56,34.90
923,12,7,491.65,49.17
924,7,7,439.56,43.96
925,5,10,105.06,0.00
925,7,3,439.56,4.40
926,20,2,904.09,81.37
926,15,2,252.50,7.57
926,12,2,491.65,9.83
927,2,8,229.05,0.00
927,19,6,798.36,79.84
928,8,3,267.22,13.36
928,7,6,439.56,21.98
929,7,4,439.56,26.37
930,6,1,345.27,10.36
930,13,2,236.78,0.00
930,12,4,491.65,19.67
930,14,5,193.47,7.74
931,17,2,835.98,58.52
931,8,7,267.22,24.05
931,4,6,664.36,59.79
932,16,2,872.56,69.80
933,18,3,817.73,49.06
934,13,6,236.78,9.47
935,8,7,267.22,24.05
936,10,5,820.94,24.63
937,1,4,190.94,3.82
937,19,7,798.36,55.89
938,15,8,252.50,12.63
938,19,2,798.36,63.87
938,2,4,229.05,11.45
938,4,10,664.36,66.44
939,20,8,904.09,9.04
939,12,6,491.65,24.58
940,5,3,105.06,10.51
940,20,4,904.09,36.16
941,13,1,236.78,9.47
942,13,10,236.78,21.31
943,3,8,959.40,95.94
944,6,4,345.27,17.26
944,5,10,105.06,2.10
945,3,8,959.40,0.00
945,15,1,252.50,0.00
946,2,6,229.05,20.61
947,4,8,664.36,0.00
948,15,3,252.50,5.05
949,11,7,528.31,10.57
949,9,5,247.20,0.00
949,11,2,528.31,5.28
950,4,4,664.36,0.00
951,8,9,267.22,16.03
952,18,4,817.73,8.18
953,5,10,105.06,10.51
953,4,10,664.36,66.44
953,4,3,664.36,59.79
954,20,9,904.09,18.08
955,4,5,664.36,53.15
956,7,6,439.56,39.56
956,13,5,236.78,14.21
956,15,9,252.50,10.10
957,7,6,439.56,30.77
958,13,8,236.78,4.74
958,2,8,229.05,9.16
959,6,10,345.27,6.91
959,1,10,190.94,15.28
959,20,4,904.09,63.29
959,13,3,236.78,4.74
960,20,5,904.09,27.12
961,14,7,193.47,1.93
962,2,2,229.05,16.03
962,19,3,798.36,71.85
962,7,8,439.56,0.00
963,1,2,190.94,7.64
964,12,2,491.65,19.67
964,2,6,229.05,16.03
965,4,4,664.36,26.57
966,10,1,820.94,82.09
966,3,6,959.40,67.16
966,20,3,904.09,72.33
967,5,6,105.06,7.35
968,5,3,105.06,6.30
968,1,8,190.94,19.09
968,13,6,236.78,23.68
969,14,2,193.47,17.41
970,2,4,229.05,22.91
970,6,7,345.27,0.00
971,11,6,528.31,36.98
971,8,4,267.22,10.69
971,5,9,105.06,9.46
971,12,1,491.65,49.17
972,6,6,345.27,6.91
973,6,3,345.27,31.07
974,18,3,817.73,49.06
974,6,3,345.27,31.07
974,12,9,491.65,49.17
974,13,8,236.78,14.21
975,9,5,247.20,12.36
975,5,7,105.06,1.05
975,4,6,664.36,33.22
976,12,9,491.65,49.17
977,4,9,664.36,33.22
978,4,5,664.36,13.29
978,7,6,439.56,30.77
978,6,9,345.27,24.17
978,17,8,835.98,58.52
979,13,3,236.78,9.47
979,19,1,798.36,79.84
980,18,8,817.73,24.53
981,19,10,798.36,23.95
982,20,7,904.09,36.16
983,7,8,439.56,30.77
984,5,10,105.06,5.25
985,13,4,236.78,0.00
985,2,2,229.05,9.16
986,4,1,664.36,33.22
987,8,3,267.22,26.72
987,18,10,817.73,0.00
987,11,6,528.31,10.57
988,5,10,105.06,2.10
989,4,2,664.36,13.29
990,8,9,267.22,8.02
991,8,7,267.22,18.71
991,3,7,959.40,86.35
991,4,6,664.36,66.44
992,13,1,236.78,23.68
992,19,6,798.36,31.93
993,4,8,664.36,26.57
994,12,2,491.65,4.92
995,18,1,817.73,81.77
995,10,8,820.94,82.09
995,10,5,820.94,82.09
996,17,8,835.98,0.00
997,2,8,229.05,9.16
998,8,5,267.22,16.03
998,19,7,798.36,71.85
998,17,8,835.98,58.52
999,3,6,959.40,38.38
1000,14,10,193.47,17.41
1000,1,2,190.94,17.18
1001,14,8,193.47,15.48
1002,7,7,439.56,21.98
1002,12,6,491.65,49.17
1003,4,5,664.36,26.57
1003,18,9,817.73,8.18
1003,5,9,105.06,2.10
1003,15,4,252.50,17.68
1004,14,9,193.47,19.35
1005,18,3,817.73,57.24
1006,18,9,817.73,32.71
1007,12,3,491.65,24.58
1008,11,9,528.31,10.57
1008,7,1,439.56,13.19
1009,14,2,193.47,3.87
1009,3,4,959.40,76.75
1009,4,5,664.36,19.93
1010,2,5,229.05,2.29
1011,2,2,229.05,13.74
1012,18,6,817.73,0.00
1012,1,1,190.94,17.18
1012,11,1,528.31,47.55
1013,5,10,105.06,9.46
1013,6,7,345.27,27.62
1014,20,2,904.09,18.08
1015,3,2,959.40,57.56
1016,19,10,798.36,15.97
1016,19,5,798.36,0.00
1017,5,1,105.06,6.30
1017,4,10,664.36,59.79
1018,7,2,439.56,0.00
1019,16,3,872.56,69.80
1020,9,8,247.20,17.30
1021,16,2,872.56,8.73
1022,7,1,439.56,4.40
1022,3,10,959.40,47.97
1022,12,7,491.65,29.50
1023,15,7,252.50,12.63
1024,16,1,872.56,78.53
1025,11,9,528.31,5.28
1026,16,8,872.56,26.18
1027,12,7,491.65,14.75
1027,10,9,820.94,0.00
1027,14,9,193.47,3.87
1028,4,1,664.36,26.57
1029,16,10,872.56,52.35
1029,5,6,105.06,8.40
1030,4,4,664.36,46.51
1030,13,4,236.78,21.31
1031,8,6,267.22,8.02
1031,15,4,252.50,2.53
1032,14,7,193.47,7.74
1033,2,1,229.05,22.91
1033,3,8,959.40,47.97
1034,6,3,345.27,13.81
1035,2,4,229.05,16.03
1035,3,2,959.40,9.59
1036,2,8,229.05,18.32
1037,18,8,817.73,32.71
1037,3,5,959.40,9.59
1037,1,2,190.94,19.09
1038,9,7,247.20,9.89
1038,8,8,267.22,8.02
1039,10,6,820.94,0.00
1040,13,5,236.78,23.68
1040,8,8,267.22,8.02
1041,10,1,820.94,24.63
1042,19,2,798.36,7.98
1042,16,6,872.56,43.63
1042,13,2,236.78,23.68
1043,11,5,528.31,0.00
1044,10,7,820.94,0.00
1044,10,7,820.94,82.09
1045,6,3,345.27,3.45
1045,14,6,193.47,0.00
1045,6,8,345.27,0.00
1046,6,8,345.27,10.36
1047,3,1,959.40,9.59
1048,9,8,247.20,24.72
1049,9,6,247.20,24.72
1049,17,5,835.98,0.00
1049,13,3,236.78,0.00
1049,20,6,904.09,45.20
1050,3,7,959.40,95.94
1050,10,5,820.94,24.63
1050,11,6,528.31,52.83
1051,3,10,959.40,57.56
1052,3,9,959.40,86.35
1053,20,10,904.09,90.41
1054,11,6,528.31,36.98
1055,10,8,820.94,24.63
1056,3,10,959.40,9.59
1057,9,7,247.20,12.36
1057,9,2,247.20,12.36
1057,7,7,439.56,13.19
1058,3,1,959.40,76.75
1058,12,4,491.65,49.17
1058,19,6,798.36,63.87
1058,7,8,439.56,26.37
1059,7,3,439.56,43.96
1060,5,10,105.06,10.51
1060,11,1,528.31,15.85
1061,11,9,528.31,36.98
1061,10,5,820.94,24.63
1061,15,10,252.50,0.00
1061,9,2,247.20,7.42
1062,14,1,193.47,3.87
1062,20,4,904.09,36.16
1063,16,5,872.56,0.00
1063,20,8,904.09,90.41
1063,10,8,820.94,65.68
1064,14,1,193.47,1.93
1065,6,5,345.27,10.36
1065,16,2,872.56,0.00
1065,4,1,664.36,53.15
1066,15,6,252.50,0.00
1066,4,3,664.36,6.64
1067,2,7,229.05,0.00
1068,15,4,252.50,0.00
1069,16,9,872.56,34.90
1069,5,10,105.06,8.40
1070,5,5,105.06,1.05
1071,1,8,190.94,17.18
1071,3,9,959.40,19.19
1071,1,6,190.94,17.18
1071,5,2,105.06,7.35
1072,3,6,959.40,47.97
1072,11,9,528.31,36.98
1073,11,10,528.31,42.26
1074,17,5,835.98,58.52
1074,12,5,491.65,44.25
1074,3,9,959.40,9.59
1075,4,6,664.36,19.93
1076,7,8,439.56,4.40
1077,2,4,229.05,20.61
1078,5,1,105.06,4.20
1079,2,6,229.05,16.03
1079,8,3,267.22,10.69
1080,14,2,193.47,9.67
1080,14,4,193.47,13.54
1080,17,7,835.98,8.36
1081,9,2,247.20,14.83
1081,8,6,267.22,21.38
1082,15,5,252.50,15.15
1083,4,6,664.36,6.64
1083,13,7,236.78,9.47
1084,1,2,190.94,17.18
1084,18,3,817.73,73.60
1084,11,4,528.31,10.57
1084,2,6,229.05,4.58
1085,8,4,267.22,13.36
1085,2,3,229.05,2.29
1086,6,4,345.27,6.91
1087,7,6,439.56,13.19
1088,19,2,798.36,31.93
1089,7,3,439.56,13.19
1089,14,3,193.47,17.41
1089,19,6,798.36,15.97
1090,15,10,252.50,5.05
1091,14,10,193.47,1.93
1092,15,9,252.50,10.10
1092,13,8,236.78,14.21
1093,2,7,229.05,11.45
1093,1,9,190.94,7.64
1093,5,6,105.06,9.46
1094,7,6,439.56,4.40
1095,5,6,105.06,5.25
1095,1,7,190.94,1.91
1095,9,3,247.20,4.94
1096,4,4,664.36,19.93
1097,4,5,664.36,53.15
1097,11,3,528.31,31.70
1097,8,5,267.22,2.67
1098,3,1,959.40,86.35
1099,14,1,193.47,13.54
1100,2,3,229.05,22.91
1100,9,10,247.20,2.47
1100,17,6,835.98,83.60
1100,8,10,267.22,8.02
1101,10,8,820.94,16.42
1102,3,1,959.40,86.35
1103,4,7,664.36,19.93
1103,10,5,820.94,0.00
1103,5,5,105.06,4.20
1104,4,4,664.36,13.29
1105,19,1,798.36,47.90
1105,13,8,236.78,9.47
1106,12,7,491.65,0.00
1107,16,10,872.56,8.73
1108,7,7,439.56,39.56
1109,5,1,105.06,5.25
1110,4,2,664.36,19.93
1110,18,1,817.73,73.60
1111,7,4,439.56,21.98
1111,5,9,105.06,6.30
1112,5,1,105.06,3.15
1113,2,7,229.05,16.03
1114,6,4,345.27,34.53
1114,5,10,105.06,6.30
1115,18,4,817.73,65.42
1116,13,2,236.78,4.74
1117,20,9,904.09,90.41
1118,18,7,817.73,81.77
1119,12,9,491.65,14.75
1119,12,8,491.65,49.17
1120,5,10,105.06,0.00
